ensembl_gene_id,ppaniscus_homolog_ensembl_gene,ptroglodytes_homolog_ensembl_gene,ggallus_homolog_ensembl_gene,mmusculus_homolog_ensembl_gene,ggorilla_homolog_ensembl_gene,mdomestica_homolog_ensembl_gene,pabelii_homolog_ensembl_gene,oanatinus_homolog_ensembl_gene,mmulatta_homolog_ensembl_gene
ENSG00000120549,ENSPPAG00000031597,ENSPTRG00000002362,ENSGALG00000007766,ENSMUSG00000036617,ENSGGOG00000014822,ENSMODG00000008903,ENSPPYG00000002154,ENSOANG00000006020,ENSMMUG00000008376
ENSG00000120594,ENSPPAG00000035548,ENSPTRG00000002342,ENSGALG00000007956,ENSMUSG00000026748,ENSGGOG00000016190,ENSMODG00000009233,ENSPPYG00000002135,ENSOANG00000005703,ENSMMUG00000015370
ENSG00000120616,ENSPPAG00000032605,ENSPTRG00000002410,ENSGALG00000007169,ENSMUSG00000024240,ENSGGOG00000008088,ENSMODG00000007604,ENSPPYG00000002193,ENSOANG00000006058,ENSMMUG00000012451
ENSG00000136750,ENSPPAG00000033893,ENSPTRG00000002372,ENSGALG00000040436,ENSMUSG00000026787,ENSGGOG00000006775,ENSMODG00000008626,ENSPPYG00000002160,ENSOANG00000006028,ENSMMUG00000012233
ENSG00000136754,ENSPPAG00000038643,ENSPTRG00000024219,ENSGALG00000007547,ENSMUSG00000058835,ENSGGOG00000011664,ENSMODG00000008499,ENSPPYG00000002164,ENSOANG00000006033,ENSMMUG00000005078
ENSG00000136758,ENSPPAG00000039964,ENSPTRG00000002378,ENSGALG00000007492,ENSMUSG00000026775,ENSGGOG00000016750,ENSMODG00000008389,ENSPPYG00000002166,ENSOANG00000006037,ENSMMUG00000016406
ENSG00000136770,ENSPPAG00000027845,ENSPTRG00000002349,ENSGALG00000007914,ENSMUSG00000026740,ENSGGOG00000011907,ENSMODG00000009100,ENSPPYG00000002140,ENSOANG00000005698,ENSMMUG00000023649
ENSG00000148459,ENSPPAG00000023441,ENSPTRG00000002374,ENSGALG00000007559,ENSMUSG00000026784,ENSGGOG00000011654,ENSMODG00000008533,ENSPPYG00000002163,ENSOANG00000006032,ENSMMUG00000005076
ENSG00000148498,ENSPPAG00000038592,ENSPTRG00000002415,ENSGALG00000007125,ENSMUSG00000025812,ENSGGOG00000005482,ENSMODG00000007069,ENSPPYG00000002197,ENSOANG00000006064,ENSMMUG00000019156
ENSG00000148516,ENSPPAG00000035575,ENSPTRG00000002404,ENSGALG00000007260,ENSMUSG00000024238,ENSGGOG00000010090,ENSMODG00000007847,ENSPPYG00000002189,ENSOANG00000006051,ENSMMUG00000015453
ENSG00000150051,ENSPPAG00000041924,ENSPTRG00000002385,ENSGALG00000007426,ENSMUSG00000061013,ENSGGOG00000016220,ENSMODG00000008244,ENSPPYG00000002173,ENSOANG00000006038,ENSMMUG00000020660
ENSG00000150054,ENSPPAG00000032595,ENSPTRG00000002387,ENSGALG00000007408,ENSMUSG00000057440,ENSGGOG00000013306,ENSMODG00000008195,ENSPPYG00000002175,ENSOANG00000006040,ENSMMUG00000020663
ENSG00000150867,ENSPPAG00000044064,ENSPTRG00000002355,ENSGALG00000007877,ENSMUSG00000026737,ENSGGOG00000004965,ENSMODG00000009032,ENSPPYG00000002146,ENSOANG00000005696,ENSMMUG00000015034
ENSG00000151023,ENSPPAG00000036319,ENSPTRG00000002367,ENSGALG00000007680,ENSMUSG00000026679,ENSGGOG00000003223,ENSMODG00000008730,ENSPPYG00000002813,ENSOANG00000006023,ENSMMUG00000044502
ENSG00000165309,ENSPPAG00000033845,ENSPTRG00000002356,ENSGALG00000007864,ENSMUSG00000037683,ENSGGOG00000015798,ENSMODG00000008994,ENSPPYG00000002147,ENSOANG00000005694,ENSMMUG00000010384
ENSG00000165322,ENSPPAG00000028897,ENSPTRG00000002406,ENSGALG00000007254,ENSMUSG00000041225,ENSGGOG00000012753,ENSMODG00000007821,ENSPPYG00000002191,ENSOANG00000006052,ENSMMUG00000004778
ENSG00000165406,ENSPPAG00000028418,ENSPTRG00000002459,ENSGALG00000005867,ENSMUSG00000025702,ENSGGOG00000014991,ENSMODG00000010754,ENSPPYG00000002230,ENSOANG00000011517,ENSMMUG00000013437
ENSG00000165731,ENSPPAG00000034047,ENSPTRG00000002442,ENSGALG00000002555,ENSMUSG00000030110,ENSGGOG00000003576,ENSMODG00000001212,ENSPPYG00000002208,ENSOANG00000003167,ENSMMUG00000015400
ENSG00000165757,ENSPPAG00000028488,ENSPTRG00000002395,ENSGALG00000007346,ENSMUSG00000033960,ENSGGOG00000017151,ENSMODG00000007890,ENSPPYG00000002183,ENSOANG00000006047,ENSMMUG00000021559
ENSG00000169126,ENSPPAG00000017967,ENSPTRG00000002386,ENSGALG00000007417,ENSMUSG00000061802,ENSGGOG00000014550,ENSMODG00000008232,ENSPPYG00000002174,ENSOANG00000006039,ENSMMUG00000020661
ENSG00000169826,ENSPPAG00000040591,ENSPTRG00000002443,ENSGALG00000002543,ENSMUSG00000042042,ENSGGOG00000007891,ENSMODG00000001232,ENSPPYG00000002209,ENSOANG00000003169,ENSMMUG00000015405
ENSG00000170759,ENSPPAG00000028264,ENSPTRG00000002408,ENSGALG00000007215,ENSMUSG00000006740,ENSGGOG00000013417,ENSMODG00000007760,ENSPPYG00000002192,ENSOANG00000006056,ENSMMUG00000015058
ENSG00000172671,ENSPPAG00000043230,ENSPTRG00000002460,ENSGALG00000005893,ENSMUSG00000042213,ENSGGOG00000003542,ENSMODG00000010862,ENSPPYG00000002231,ENSOANG00000030779,ENSMMUG00000011030
ENSG00000179133,ENSPPAG00000028736,ENSPTRG00000002360,ENSGALG00000044019,ENSMUSG00000026734,ENSGGOG00000000660,ENSMODG00000028850,ENSPPYG00000002152,ENSOANG00000005692,ENSMMUG00000019011
ENSG00000183621,ENSPPAG00000037822,ENSPTRG00000002403,ENSGALG00000007266,ENSMUSG00000050945,ENSGGOG00000002677,ENSMODG00000007859,ENSPPYG00000002187,ENSOANG00000006050,ENSMMUG00000007864
ENSG00000185875,ENSPPAG00000002058,ENSPTRG00000002368,ENSGALG00000007677,ENSMUSG00000048550,ENSGGOG00000025269,ENSMODG00000024109,ENSPPYG00000002816,ENSOANG00000006024,ENSMMUG00000022383
ENSG00000197321,ENSPPAG00000041197,ENSPTRG00000002392,ENSGALG00000007331,ENSMUSG00000024236,ENSGGOG00000026771,ENSMODG00000007872,ENSPPYG00000002182,ENSOANG00000006048,ENSMMUG00000001374
ENSG00000198915,ENSPPAG00000000793,ENSPTRG00000002444,ENSGALG00000002525,ENSMUSG00000030134,ENSGGOG00000004902,ENSMODG00000001262,ENSPPYG00000002210,ENSOANG00000003170,ENSMMUG00000015406
ENSG00000263761,ENSPPAG00000012252,ENSPTRG00000047749,ENSGALG00000005981,ENSMUSG00000072625,ENSGGOG00000005893,ENSMODG00000002075,ENSPPYG00000002241,ENSOANG00000015414,ENSMMUG00000011910
ENSG00000265203,ENSPPAG00000014978,ENSPTRG00000002473,ENSGALG00000005978,ENSMUSG00000041534,ENSGGOG00000000272,ENSMODG00000002069,ENSPPYG00000002240,ENSOANG00000015413,ENSMMUG00000011909
ENSG00000266412,ENSPPAG00000028269,ENSPTRG00000002496,ENSGALG00000002066,ENSMUSG00000056234,ENSGGOG00000016416,ENSMODG00000002682,ENSPPYG00000002262,ENSOANG00000005770,ENSMMUG00000015182
ENSG00000266524,ENSPPAG00000041322,ENSPTRG00000002475,ENSGALG00000005985,ENSMUSG00000021943,ENSGGOG00000005895,ENSMODG00000002085,ENSPPYG00000002242,ENSOANG00000015415,ENSMMUG00000011912
ENSG00000042286,ENSPPAG00000043435,ENSPTRG00000002582,ENSGALG00000004777,ENSMUSG00000020085,ENSGGOG00000005951,ENSMODG00000012201,ENSPPYG00000002376,ENSOANG00000012147,ENSMMUG00000006392
ENSG00000070748,ENSPPAG00000035551,ENSPTRG00000002489,ENSGALG00000002289,ENSMUSG00000021919,ENSGGOG00000015179,ENSMODG00000002547,ENSPPYG00000002256,ENSOANG00000013226,ENSMMUG00000004692
ENSG00000072401,ENSPPAG00000036898,ENSPTRG00000002518,ENSGALG00000021213,ENSMUSG00000019927,ENSGGOG00000004811,ENSMODG00000027736,ENSPPYG00000002431,ENSOANG00000004612,ENSMMUG00000019825
ENSG00000072422,ENSPPAG00000043669,ENSPTRG00000002529,ENSGALG00000003073,ENSMUSG00000019944,ENSGGOG00000040527,ENSMODG00000017097,ENSPPYG00000002420,ENSOANG00000004414,ENSMMUG00000021400
ENSG00000075073,ENSPPAG00000029177,ENSPTRG00000023335,ENSGALG00000004248,ENSMUSG00000020081,ENSGGOG00000015935,ENSMODG00000006815,ENSPPYG00000002382,ENSOANG00000008889,ENSMMUG00000015310
ENSG00000079393,ENSPPAG00000006978,ENSPTRG00000002655,ENSGALG00000005017,ENSMUSG00000021768,ENSGGOG00000011021,ENSMODG00000000762,ENSPPYG00000002316,ENSOANG00000005909,ENSMMUG00000009286
ENSG00000096746,ENSPPAG00000033764,ENSPTRG00000002553,ENSGALG00000003947,ENSMUSG00000020069,ENSGGOG00000025378,ENSMODG00000017283,ENSPPYG00000002397,ENSOANG00000002260,ENSMMUG00000009792
ENSG00000099282,ENSPPAG00000039562,ENSPTRG00000002575,ENSGALG00000004257,ENSMUSG00000037031,ENSGGOG00000007780,ENSMODG00000012237,ENSPPYG00000002381,ENSOANG00000020080,ENSMMUG00000015314
ENSG00000099284,ENSPPAG00000028027,ENSPTRG00000002581,ENSGALG00000004794,ENSMUSG00000020086,ENSGGOG00000005947,ENSMODG00000012207,ENSPPYG00000002377,ENSOANG00000012146,ENSMMUG00000006395
ENSG00000107643,ENSPPAG00000004364,ENSPTRG00000002478,ENSGALG00000006109,ENSMUSG00000021936,ENSGGOG00000011771,ENSMODG00000002193,ENSPPYG00000002246,ENSOANG00000012095,ENSMMUG00000004060
ENSG00000107731,ENSPPAG00000035322,ENSPTRG00000002600,ENSGALG00000004569,ENSMUSG00000020099,ENSGGOG00000011623,ENSMODG00000008754,ENSPPYG00000002362,ENSOANG00000004338,ENSMMUG00000005998
ENSG00000107738,ENSPPAG00000031574,ENSPTRG00000002605,ENSGALG00000030179,ENSMUSG00000020101,ENSGGOG00000008426,ENSMODG00000000324,ENSPPYG00000025864,ENSOANG00000011744,ENSMMUG00000012967
ENSG00000107745,ENSPPAG00000030274,ENSPTRG00000002615,ENSGALG00000004372,ENSMUSG00000020111,ENSGGOG00000004841,ENSMODG00000000067,ENSPPYG00000002352,ENSOANG00000022579,ENSMMUG00000016963
ENSG00000107758,ENSPPAG00000004680,ENSPTRG00000002631,ENSGALG00000005243,ENSMUSG00000021816,ENSGGOG00000007556,ENSMODG00000000220,ENSPPYG00000002337,ENSOANG00000000322,ENSMMUG00000015714
ENSG00000107984,ENSPPAG00000034431,ENSPTRG00000002511,ENSGALG00000003814,ENSMUSG00000024868,ENSGGOG00000002557,ENSMODG00000016421,ENSPPYG00000002438,ENSOANG00000007031,ENSMMUG00000010847
ENSG00000108091,ENSPPAG00000042978,ENSPTRG00000002524,ENSGALG00000003165,ENSMUSG00000048701,ENSGGOG00000013697,ENSMODG00000017019,ENSPPYG00000002424,ENSOANG00000013054,ENSMMUG00000018198
ENSG00000108176,ENSPPAG00000000220,ENSPTRG00000002546,ENSGALG00000002769,ENSMUSG00000036764,ENSGGOG00000015053,ENSMODG00000017247,ENSPPYG00000002402,ENSOANG00000012157,ENSMMUG00000019425
ENSG00000108179,ENSPPAG00000032388,ENSPTRG00000002669,ENSGALG00000004809,ENSMUSG00000021868,ENSGGOG00000037486,ENSMODG00000001128,ENSPPYG00000002301,ENSOANG00000005176,ENSMMUG00000003189
ENSG00000122359,ENSPPAG00000035965,ENSPTRG00000002680,ENSGALG00000043826,ENSMUSG00000021866,ENSGGOG00000005851,ENSMODG00000001145,ENSPPYG00000002292,ENSOANG00000005992,ENSMMUG00000019780
ENSG00000122861,ENSPPAG00000035966,ENSPTRG00000002646,ENSGALG00000005086,ENSMUSG00000021822,ENSGGOG00000015266,ENSMODG00000000564,ENSPPYG00000002324,ENSOANG00000003924,ENSMMUG00000009906
ENSG00000122870,ENSPPAG00000035110,ENSPTRG00000002520,ENSGALG00000036095,ENSMUSG00000014329,ENSGGOG00000005484,ENSMODG00000016125,ENSPPYG00000002429,ENSOANG00000013223,ENSMMUG00000015750
ENSG00000122873,ENSPPAG00000042695,ENSPTRG00000002517,ENSGALG00000002705,ENSMUSG00000037710,ENSGGOG00000022769,ENSMODG00000016135,ENSPPYG00000002432,ENSOANG00000004611,ENSMMUG00000019823
ENSG00000122882,ENSPPAG00000042581,ENSPTRG00000050762,ENSGALG00000002686,ENSMUSG00000021810,ENSGGOG00000016428,ENSMODG00000000149,ENSPPYG00000002345,ENSOANG00000001121,ENSMMUG00000011280
ENSG00000122884,ENSPPAG00000030135,ENSPTRG00000002619,ENSGALG00000004325,ENSMUSG00000019916,ENSGGOG00000015551,ENSMODG00000000121,ENSPPYG00000002348,ENSOANG00000001125,ENSMMUG00000011274
ENSG00000122912,ENSPPAG00000043641,ENSPTRG00000002557,ENSGALG00000004065,ENSMUSG00000071253,ENSGGOG00000014517,ENSMODG00000017305,ENSPPYG00000002394,ENSOANG00000015050,ENSMMUG00000030533
ENSG00000128805,ENSPPAG00000027424,ENSPTRG00000002479,ENSGALG00000006137,ENSMUSG00000063506,ENSGGOG00000001347,ENSMODG00000002216,ENSPPYG00000002247,ENSOANG00000013846,ENSMMUG00000004063
ENSG00000138279,ENSPPAG00000037952,ENSPTRG00000002629,ENSGALG00000005299,ENSMUSG00000021814,ENSGGOG00000004451,ENSMODG00000000211,ENSPPYG00000002339,ENSOANG00000000320,ENSMMUG00000015708
ENSG00000138308,ENSPPAG00000028752,ENSPTRG00000002618,ENSGALG00000004332,ENSMUSG00000009646,ENSGGOG00000012772,ENSMODG00000000102,ENSPPYG00000002349,ENSOANG00000001127,ENSMMUG00000020405
ENSG00000138311,ENSPPAG00000034684,ENSPTRG00000002537,ENSGALG00000002967,ENSMUSG00000037855,ENSGGOG00000013216,ENSMODG00000017107,ENSPPYG00000002415,ENSOANG00000015263,ENSMMUG00000010254
ENSG00000138315,ENSPPAG00000028403,ENSPTRG00000002617,ENSGALG00000004345,ENSMUSG00000009654,ENSGGOG00000012768,ENSMODG00000000095,ENSPPYG00000002350,ENSOANG00000001128,ENSMMUG00000020404
ENSG00000138316,ENSPPAG00000027974,ENSPTRG00000002596,ENSGALG00000039219,ENSMUSG00000059901,ENSGGOG00000012358,ENSMODG00000012133,ENSPPYG00000002367,ENSOANG00000014582,ENSMMUG00000012330
ENSG00000138347,ENSPPAG00000026801,ENSPTRG00000002550,ENSGALG00000003925,ENSMUSG00000020067,ENSGGOG00000005699,ENSMODG00000017275,ENSPPYG00000002399,ENSOANG00000004617,ENSMMUG00000006867
ENSG00000148541,ENSPPAG00000024865,ENSPTRG00000002522,ENSGALG00000031305,ENSMUSG00000043259,ENSGGOG00000008904,ENSMODG00000016104,ENSPPYG00000002426,ENSOANG00000015055,ENSMMUG00000003706
ENSG00000148584,ENSPPAG00000028115,ENSPTRG00000002508,ENSGALG00000003765,ENSMUSG00000052595,ENSGGOG00000009670,ENSMODG00000016478,ENSPPYG00000002819,ENSOANG00000007360,ENSMMUG00000007077
ENSG00000148634,ENSPPAG00000036256,ENSPTRG00000002549,ENSGALG00000003861,ENSMUSG00000020064,ENSGGOG00000008249,ENSMODG00000017265,ENSPPYG00000002400,ENSOANG00000004618,ENSMMUG00000010105
ENSG00000148655,ENSPPAG00000032754,ENSPTRG00000002660,ENSGALG00000032308,ENSMUSG00000063458,ENSGGOG00000002566,ENSMODG00000000919,ENSPPYG00000002312,ENSOANG00000029139,ENSMMUG00000023415
ENSG00000148660,ENSPPAG00000001211,ENSPTRG00000002643,ENSGALG00000005088,ENSMUSG00000021820,ENSGGOG00000006223,ENSMODG00000000536,ENSPPYG00000025863,ENSOANG00000013313,ENSMMUG00000021393
ENSG00000148734,ENSPPAG00000040679,ENSPTRG00000002586,ENSGALG00000004446,ENSMUSG00000020090,ENSGGOG00000014103,ENSMODG00000012172,ENSPPYG00000002373,ENSOANG00000012150,ENSMMUG00000005367
ENSG00000150275,ENSPPAG00000029642,ENSPTRG00000048830,ENSGALG00000002744,ENSMUSG00000052613,ENSGGOG00000039537,ENSMODG00000016351,ENSPPYG00000002436,ENSOANG00000029254,ENSMMUG00000009794
ENSG00000151150,ENSPPAG00000039668,ENSPTRG00000002526,ENSGALG00000003135,ENSMUSG00000069601,ENSGGOG00000003939,ENSMODG00000017079,ENSPPYG00000002423,ENSOANG00000029136,ENSMMUG00000003589
ENSG00000151151,ENSPPAG00000027187,ENSPTRG00000002516,ENSGALG00000002710,ENSMUSG00000060733,ENSGGOG00000008790,ENSMODG00000016132,ENSPPYG00000002433,ENSOANG00000004610,ENSMMUG00000040116
ENSG00000156026,ENSPPAG00000036235,ENSPTRG00000022948,ENSGALG00000004355,ENSMUSG00000009647,ENSGGOG00000023366,ENSMODG00000000088,ENSPPYG00000002351,ENSOANG00000001129,ENSMMUG00000020402
ENSG00000156113,ENSPPAG00000031977,ENSPTRG00000046743,ENSGALG00000004980,ENSMUSG00000063142,ENSGGOG00000000507,ENSMODG00000000954,ENSPPYG00000002311,ENSOANG00000028565,ENSMMUG00000018390
ENSG00000156510,ENSPPAG00000035316,ENSPTRG00000002570,ENSGALG00000021039,ENSMUSG00000020080,ENSGGOG00000012384,ENSMODG00000010681,ENSPPYG00000002384,ENSOANG00000030524,ENSMMUG00000003849
ENSG00000156515,ENSPPAG00000040075,ENSPTRG00000002572,ENSGALG00000004222,ENSMUSG00000037012,ENSGGOG00000036737,ENSMODG00000010645,ENSPPYG00000002383,ENSOANG00000008888,ENSMMUG00000015302
ENSG00000156650,ENSPPAG00000005711,ENSPTRG00000002652,ENSGALG00000005035,ENSMUSG00000021767,ENSGGOG00000008756,ENSMODG00000000736,ENSPPYG00000002318,ENSOANG00000005908,ENSMMUG00000023488
ENSG00000156671,ENSPPAG00000034932,ENSPTRG00000002656,ENSGALG00000005004,ENSMUSG00000021770,ENSGGOG00000011029,ENSMODG00000000873,ENSPPYG00000002315,ENSOANG00000005910,ENSMMUG00000008690
ENSG00000165383,ENSPPAG00000017246,ENSPTRG00000002483,ENSGALG00000006168,ENSMUSG00000041673,ENSGGOG00000004375,ENSMODG00000002315,ENSPPYG00000002250,ENSOANG00000003699,ENSMMUG00000007105
ENSG00000165443,ENSPPAG00000039349,ENSPTRG00000002521,ENSGALG00000029863,ENSMUSG00000037747,ENSGGOG00000008898,ENSMODG00000016112,ENSPPYG00000002427,ENSOANG00000015056,ENSMMUG00000003705
ENSG00000165476,ENSPPAG00000014795,ENSPTRG00000002543,ENSGALG00000002904,ENSMUSG00000019873,ENSGGOG00000008217,ENSMODG00000017199,ENSPPYG00000002408,ENSOANG00000030534,ENSMMUG00000016850
ENSG00000165644,ENSPPAG00000029541,ENSPTRG00000002658,ENSGALG00000005000,ENSMUSG00000021773,ENSGGOG00000005871,ENSMODG00000000906,ENSPPYG00000002314,ENSOANG00000005912,ENSMMUG00000008694
ENSG00000165732,ENSPPAG00000036670,ENSPTRG00000002563,ENSGALG00000004144,ENSMUSG00000020075,ENSGGOG00000005065,ENSMODG00000010727,ENSPPYG00000002389,ENSOANG00000004777,ENSMMUG00000001005
ENSG00000166224,ENSPPAG00000035785,ENSPTRG00000002598,ENSGALG00000004553,ENSMUSG00000020097,ENSGGOG00000016655,ENSMODG00000008784,ENSPPYG00000002364,ENSOANG00000011007,ENSMMUG00000009800
ENSG00000166228,ENSPPAG00000038635,ENSPTRG00000002599,ENSGALG00000027835,ENSMUSG00000020098,ENSGGOG00000013985,ENSMODG00000008769,ENSPPYG00000002363,ENSOANG00000030333,ENSMMUG00000008789
ENSG00000166295,ENSPPAG00000039087,ENSPTRG00000045745,ENSGALG00000004410,ENSMUSG00000020107,ENSGGOG00000007567,ENSMODG00000000031,ENSPPYG00000002355,ENSOANG00000003076,ENSMMUG00000015600
ENSG00000166348,ENSPPAG00000040227,ENSPTRG00000002632,ENSGALG00000005232,ENSMUSG00000034235,ENSGGOG00000011382,ENSMODG00000000250,ENSPPYG00000002335,ENSOANG00000014155,ENSMMUG00000001821
ENSG00000168209,ENSPPAG00000026679,ENSPTRG00000002611,ENSGALG00000041459,ENSMUSG00000020108,ENSGGOG00000002759,ENSMODG00000000035,ENSPPYG00000002354,ENSOANG00000003075,ENSMMUG00000045565
ENSG00000171988,ENSPPAG00000043117,ENSPTRG00000002540,ENSGALG00000002942,ENSMUSG00000037876,ENSGGOG00000015694,ENSMODG00000017196,ENSPPYG00000002410,ENSOANG00000015266,ENSMMUG00000017727
ENSG00000172731,ENSPPAG00000040023,ENSPTRG00000002588,ENSGALG00000030964,ENSMUSG00000037151,ENSGGOG00000014113,ENSMODG00000012169,ENSPPYG00000002372,ENSOANG00000000425,ENSMMUG00000014846
ENSG00000176986,ENSPPAG00000041100,ENSPTRG00000002637,ENSGALG00000005181,ENSMUSG00000039367,ENSGGOG00000006166,ENSMODG00000000346,ENSPPYG00000002332,ENSOANG00000010541,ENSMMUG00000008780
ENSG00000177354,ENSPPAG00000021120,ENSPTRG00000031333,ENSGALG00000027353,ENSMUSG00000071540,ENSGGOG00000012184,ENSMODG00000002335,ENSPPYG00000002251,ENSOANG00000002289,ENSMMUG00000021308
ENSG00000177791,ENSPPAG00000026601,ENSPTRG00000002633,ENSGALG00000005226,ENSMUSG00000068697,ENSGGOG00000024324,ENSMODG00000000272,ENSPPYG00000002334,ENSOANG00000014156,ENSMMUG00000013696
ENSG00000182010,ENSPPAG00000032579,ENSPTRG00000002536,ENSGALG00000002980,ENSMUSG00000037846,ENSGGOG00000016938,ENSMODG00000017104,ENSPPYG00000002416,ENSOANG00000015262,ENSMMUG00000016829
ENSG00000183346,ENSPPAG00000043572,ENSPTRG00000002532,ENSGALG00000003013,ENSMUSG00000019945,ENSGGOG00000011328,ENSMODG00000017099,ENSPPYG00000002418,ENSOANG00000021714,ENSMMUG00000013152
ENSG00000188716,ENSPPAG00000029736,ENSPTRG00000002653,ENSGALG00000005019,ENSMUSG00000063821,ENSGGOG00000011019,ENSMODG00000000746,ENSPPYG00000002317,ENSOANG00000031368,ENSMMUG00000020221
ENSG00000196932,ENSPPAG00000042231,ENSPTRG00000002530,ENSGALG00000025862,ENSMUSG00000060044,ENSGGOG00000003595,ENSMODG00000017098,ENSPPYG00000002419,ENSOANG00000004417,ENSMMUG00000014529
ENSG00000196968,ENSPPAG00000032820,ENSPTRG00000024232,ENSGALG00000005169,ENSMUSG00000039357,ENSGGOG00000006179,ENSMODG00000000355,ENSPPYG00000002330,ENSOANG00000003491,ENSMMUG00000013695
ENSG00000197444,ENSPPAG00000035435,ENSPTRG00000002492,ENSGALG00000002266,ENSMUSG00000021913,ENSGGOG00000006646,ENSMODG00000002613,ENSPPYG00000002258,ENSOANG00000013228,ENSMMUG00000000275
ENSG00000198739,ENSPPAG00000038363,ENSPTRG00000002545,ENSGALG00000002864,ENSMUSG00000042846,ENSGGOG00000026152,ENSMODG00000017246,ENSPPYG00000002405,ENSOANG00000005626,ENSMMUG00000018766
ENSG00000198954,ENSPPAG00000039180,ENSPTRG00000024353,ENSGALG00000004156,ENSMUSG00000036955,ENSGGOG00000012793,ENSMODG00000010711,ENSPPYG00000002388,ENSOANG00000004778,ENSMMUG00000008985
ENSG00000198964,ENSPPAG00000010279,ENSPTRG00000002502,ENSGALG00000003701,ENSMUSG00000040451,ENSGGOG00000006170,ENSMODG00000016489,ENSPPYG00000002453,ENSOANG00000013886,ENSMMUG00000007081
ENSG00000214655,ENSPPAG00000043189,ENSPTRG00000034304,ENSGALG00000005134,ENSMUSG00000021819,ENSGGOG00000006189,ENSMODG00000000396,ENSPPYG00000002328,ENSOANG00000013315,ENSMMUG00000004604
ENSG00000225830,ENSPPAG00000008110,ENSPTRG00000002488,ENSGALG00000006254,ENSMUSG00000054051,ENSGGOG00000006864,ENSMODG00000002509,ENSPPYG00000002254,ENSOANG00000008091,ENSMMUG00000017943
ENSG00000014919,ENSPPAG00000002116,ENSPTRG00000002835,ENSGALG00000007465,ENSMUSG00000040018,ENSGGOG00000010577,ENSMODG00000003487,ENSPPYG00000002556,ENSOANG00000010125,ENSMMUG00000023762
ENSG00000023839,ENSPPAG00000040849,ENSPTRG00000049872,ENSGALG00000007395,ENSMUSG00000025194,ENSGGOG00000002275,ENSMODG00000003389,ENSPPYG00000002558,ENSOANG00000005819,ENSMMUG00000023764
ENSG00000052749,ENSPPAG00000043885,ENSPTRG00000002806,ENSGALG00000041331,ENSMUSG00000035049,ENSGGOG00000014850,ENSMODG00000004315,ENSPPYG00000002528,ENSOANG00000006560,ENSMMUG00000019634
ENSG00000059915,ENSPPAG00000040288,ENSPTRG00000002889,ENSGALG00000042551,ENSMUSG00000037126,ENSGGOG00000006985,ENSMODG00000011313,ENSPPYG00000002600,ENSOANG00000028586,ENSMMUG00000002993
ENSG00000065613,ENSPPAG00000043689,ENSPTRG00000002920,ENSGALG00000008318,ENSMUSG00000025060,ENSGGOG00000026079,ENSMODG00000010985,ENSPPYG00000002629,ENSOANG00000020149,ENSMMUG00000015324
ENSG00000075290,ENSPPAG00000039871,ENSPTRG00000002849,ENSGALG00000005733,ENSMUSG00000036961,ENSGGOG00000014634,ENSMODG00000010644,ENSPPYG00000002568,ENSOANG00000011077,ENSMMUG00000006621
ENSG00000076685,ENSPPAG00000044029,ENSPTRG00000002905,ENSGALG00000008179,ENSMUSG00000025041,ENSGGOG00000013257,ENSMODG00000011153,ENSPPYG00000002616,ENSOANG00000001640,ENSMMUG00000003749
ENSG00000095464,ENSPPAG00000026870,ENSPTRG00000002769,ENSGALG00000006626,ENSMUSG00000024992,ENSGGOG00000004416,ENSMODG00000005884,ENSPPYG00000002494,ENSOANG00000008377,ENSMMUG00000014713
ENSG00000095539,ENSPPAG00000039460,ENSPTRG00000052672,ENSGALG00000026957,ENSMUSG00000025207,ENSGGOG00000025153,ENSMODG00000011993,ENSPPYG00000002574,ENSOANG00000007328,ENSMMUG00000010680
ENSG00000095564,ENSPPAG00000043906,ENSPTRG00000002751,ENSGALG00000030598,ENSMUSG00000040565,ENSGGOG00000007216,ENSMODG00000006697,ENSPPYG00000002480,ENSOANG00000015722,ENSMMUG00000017627
ENSG00000095637,ENSPPAG00000027495,ENSPTRG00000002784,ENSGALG00000038722,ENSMUSG00000025006,ENSGGOG00000010457,ENSMODG00000005240,ENSPPYG00000002508,ENSOANG00000005136,ENSMMUG00000004818
ENSG00000095713,ENSPPAG00000042754,ENSPTRG00000002821,ENSGALG00000017378,ENSMUSG00000042401,ENSGGOG00000016011,ENSMODG00000003807,ENSPPYG00000002543,ENSOANG00000031996,ENSMMUG00000018154
ENSG00000107443,ENSPPAG00000039585,ENSPTRG00000002790,ENSGALG00000006955,ENSMUSG00000025010,ENSGGOG00000006034,ENSMODG00000004869,ENSPPYG00000002515,ENSOANG00000015791,ENSMMUG00000016689
ENSG00000107521,ENSPPAG00000033115,ENSPTRG00000002825,ENSGALG00000017419,ENSMUSG00000025188,ENSGGOG00000002508,ENSMODG00000003664,ENSPPYG00000002548,ENSOANG00000003472,ENSMMUG00000020604
ENSG00000107593,ENSPPAG00000027774,ENSPTRG00000002845,ENSGALG00000005766,ENSMUSG00000037578,ENSGGOG00000001841,ENSMODG00000010614,ENSPPYG00000002565,ENSOANG00000015212,ENSMMUG00000010818
